"Please specify a shipping method.","Please specify a shipping method.",module,Magento_Checkout
"Checkout Options","Checkout Options",module,Magento_Checkout
"Display Billing Address On","Display Billing Address On",module,Magento_Checkout
"Maximum Number of Items to Display in Order Summary","Maximum Number of Items to Display in Order Summary",module,Magento_Checkout
"Number of Items to Display Pager","Number of Items to Display Pager",module,Magento_Checkout
"Shopping Cart Sidebar","Shopping Cart Sidebar",module,Magento_Checkout
"Display Shopping Cart Sidebar","Display Shopping Cart Sidebar",module,Magento_Checkout
"Number of Items to Display Scrollbar","Number of Items to Display Scrollbar",module,Magento_Checkout
"Email template chosen based on theme fallback when ""Default"" option is selected.","Email template chosen based on theme fallback when ""Default"" option is selected.",module,Magento_Checkout
Status,Status,module,Magento_CheckoutAgreements
Text,Text,module,Magento_CheckoutAgreements
HTML,HTML,module,Magento_CheckoutAgreements
"Unable to remove checkout agreement %1","Unable to remove checkout agreement %1",module,Magento_CheckoutAgreements
"Checkout agreement with specified ID ""%1"" not found.","Checkout agreement with specified ID ""%1"" not found.",module,Magento_CheckoutAgreements
Close,Close,module,Magento_CheckoutAgreements
"Terms & Conditions","Terms & Conditions",module,Magento_CheckoutAgreements
"Enable Terms and Conditions","Enable Terms and Conditions",module,Magento_CheckoutAgreements
Status,Status,module,Magento_Cms
Layout,Layout,module,Magento_Cms
CMS,CMS,module,Magento_Cms
"A total of %1 record(s) have been deleted.","A total of %1 record(s) have been deleted.",module,Magento_Cms
"This identifier is reserved for ""CMS No Route Page"" in configuration.","This identifier is reserved for ""CMS No Route Page"" in configuration.",module,Magento_Cms
"This identifier is reserved for ""CMS Home Page"" in configuration.","This identifier is reserved for ""CMS Home Page"" in configuration.",module,Magento_Cms
"This identifier is reserved for ""CMS No Cookies Page"" in configuration.","This identifier is reserved for ""CMS No Cookies Page"" in configuration.",module,Magento_Cms
"The page URL key cannot be made of only numbers.","The page URL key cannot be made of only numbers.",module,Magento_Cms
"Directory %1 is not under storage root path.","Directory %1 is not under storage root path.",module,Magento_Cms
LocalizedException,LocalizedException,module,Magento_Cms
"Delete %1","Delete %1",module,Magento_Cms
"Are you sure you wan't to delete a %1 record?","Are you sure you wan't to delete a %1 record?",module,Magento_Cms
"We could not detect a size.","We could not detect a size.",module,Magento_Cms
"Media Gallery","Media Gallery",module,Magento_Cms
"Content Management","Content Management",module,Magento_Cms
"Browser Capabilities Detection","Browser Capabilities Detection",module,Magento_Cms
"Show Notice if Local Storage is Disabled","Show Notice if Local Storage is Disabled",module,Magento_Cms
Block,Block,module,Magento_Cms
"Page in Websites","Page in Websites",module,Magento_Cms
Design,Design,module,Magento_Cms
"Custom Design Update","Custom Design Update",module,Magento_Cms
"Custom design from","Custom design from",module,Magento_Cms
"Custom design to","Custom design to",module,Magento_Cms
Name,Name,module,Magento_CmsStaging
"Remove CMS block from Update","Remove CMS block from Update",module,Magento_CmsStaging
"Move to Another Update","Move to Another Update",module,Magento_CmsStaging
"The block will be removed from the update and all scheduled changes will be lost.","The block will be removed from the update and all scheduled changes will be lost.",module,Magento_CmsStaging
20,20,module,Magento_CmsStaging
30,30,module,Magento_CmsStaging
50,50,module,Magento_CmsStaging
100,100,module,Magento_CmsStaging
200,200,module,Magento_CmsStaging
"Remove CMS page from Update","Remove CMS page from Update",module,Magento_CmsStaging
"Page in Websites","Page in Websites",module,Magento_CmsStaging
Design,Design,module,Magento_CmsStaging
Layout,Layout,module,Magento_CmsStaging
"Layout Update XML","Layout Update XML",module,Magento_CmsStaging
"The page will be removed from the update and all scheduled changes will be lost.","The page will be removed from the update and all scheduled changes will be lost.",module,Magento_CmsStaging
"Remove CMS Page from Campaign","Remove CMS Page from Campaign",module,Magento_CmsStaging
"Remove CMS Block from Campaign","Remove CMS Block from Campaign",module,Magento_CmsStaging
ID,ID,module,Magento_CmsStaging
Status,Status,module,Magento_CmsStaging
[GLOBAL],[GLOBAL],module,Magento_Config
[WEBSITE],[WEBSITE],module,Magento_Config
"Design Theme","Design Theme",module,Magento_Config
"Class for type ""%1"" was not declared","Class for type ""%1"" was not declared",module,Magento_Config
"%1 should implement %2","%1 should implement %2",module,Magento_Config
"We can't save this option because Magento is not installed. To lock this value, enter the command again using the --%1 option.","We can't save this option because Magento is not installed. To lock this value, enter the command again using the --%1 option.",module,Magento_Config
"The value you set has already been locked. To change the value, use the --%1 option.","The value you set has already been locked. To change the value, use the --%1 option.",module,Magento_Config
1%,1%,module,Magento_Config
"Configuration for path: ""%1"" doesn't exist","Configuration for path: ""%1"" doesn't exist",module,Magento_Config
System,System,module,Magento_Config
"Value must be a URL or one of placeholders: %1","Value must be a URL or one of placeholders: %1",module,Magento_Config
"Specify a URL or path that starts with placeholder(s): %1, and ends with ""/"".","Specify a URL or path that starts with placeholder(s): %1, and ends with ""/"".",module,Magento_Config
"Selected allowed currency ""%1"" is not available in installed currencies.","Selected allowed currency ""%1"" is not available in installed currencies.",module,Magento_Config
"Default display currency ""%1"" is not available in allowed currencies.","Default display currency ""%1"" is not available in allowed currencies.",module,Magento_Config
"The specified image adapter cannot be used because of: %1","The specified image adapter cannot be used because of: %1",module,Magento_Config
"Default scope","Default scope",module,Magento_Config
"website(%1) scope","website(%1) scope",module,Magento_Config
"store(%1) scope","store(%1) scope",module,Magento_Config
"Currency ""%1"" is used as %2 in %3.","Currency ""%1"" is used as %2 in %3.",module,Magento_Config
Bcc,Bcc,module,Magento_Config
title,title,module,Magento_Config
Optional,Optional,module,Magento_Config
Website,Website,module,Magento_Config
Store,Store,module,Magento_Config
"HTTPS (SSL)","HTTPS (SSL)",module,Magento_Config
"Config form fieldset clone model required to be able to clone fields","Config form fieldset clone model required to be able to clone fields",module,Magento_Config
"%1: Instance of %2 is expected, got %3 instead","%1: Instance of %2 is expected, got %3 instead",module,Magento_Config
"Invalid XML in file %1:\n%2","Invalid XML in file %1:\n%2",module,Magento_Config
.,.,module,Magento_Config
"'There is no defined type ' .","'There is no defined type ' .",module,Magento_Config
"'Object is not instance of ' .","'Object is not instance of ' .",module,Magento_Config
"Filesystem is not writable.","Filesystem is not writable.",module,Magento_Config
"Test exception","Test exception",module,Magento_Config
"error message","error message",module,Magento_Config
some_label,some_label,module,Magento_Config
some_comment,some_comment,module,Magento_Config
"some prefix","some prefix",module,Magento_Config
"element label","element label",module,Magento_Config
"element hint","element hint",module,Magento_Config
"element comment","element comment",module,Magento_Config
test2,test2,module,Magento_Config
"Current Configuration Scope:","Current Configuration Scope:",module,Magento_Config
"Group Label","Group Label",module,Magento_Config
"Some Label","Some Label",module,Magento_Config
"Tab Label","Tab Label",module,Magento_Config
"Allow everything","Allow everything",module,Magento_Config
"Magento Admin","Magento Admin",module,Magento_Config
"Manage Stores","Manage Stores",module,Magento_Config
"Advanced Section","Advanced Section",module,Magento_Config
"Advanced Admin Section","Advanced Admin Section",module,Magento_Config
"Design Section","Design Section",module,Magento_Config
"General Section","General Section",module,Magento_Config
"System Section","System Section",module,Magento_Config
"Currency Setup Section","Currency Setup Section",module,Magento_Config
"Developer Section","Developer Section",module,Magento_Config
"Web Section","Web Section",module,Magento_Config
"Store Email Addresses Section","Store Email Addresses Section",module,Magento_Config
"Email to a Friend","Email to a Friend",module,Magento_Config
"Parent product does not have configurable product options","Parent product does not have configurable product options",module,Magento_ConfigurableProduct
"Child product does not have attribute value %1","Child product does not have attribute value %1",module,Magento_ConfigurableProduct
"Product with specified sku: %1 is not a configurable product","Product with specified sku: %1 is not a configurable product",module,Magento_ConfigurableProduct
"Requested option doesn't exist","Requested option doesn't exist",module,Magento_ConfigurableProduct
"Cannot delete variations from product: %1","Cannot delete variations from product: %1",module,Magento_ConfigurableProduct
"Cannot delete option with id: %1","Cannot delete option with id: %1",module,Magento_ConfigurableProduct
"Only implemented for configurable product: %1","Only implemented for configurable product: %1",module,Magento_ConfigurableProduct
"Option attribute ID is not specified.","Option attribute ID is not specified.",module,Magento_ConfigurableProduct
"Option label is not specified.","Option label is not specified.",module,Magento_ConfigurableProduct
"Option values are not specified.","Option values are not specified.",module,Magento_ConfigurableProduct
"Value index is not specified for an option.","Value index is not specified for an option.",module,Magento_ConfigurableProduct
"Product with id ""%1"" does not contain required attribute ""%2"".","Product with id ""%1"" does not contain required attribute ""%2"".",module,Magento_ConfigurableProduct
"Products ""%1"" and ""%2"" have the same set of attribute values.","Products ""%1"" and ""%2"" have the same set of attribute values.",module,Magento_ConfigurableProduct
"Some product variations fields are not valid.","Some product variations fields are not valid.",module,Magento_ConfigurableProduct
"Configuration must have specified attributes","Configuration must have specified attributes",module,Magento_ConfigurableProduct
"Type %1 is not an instance of %2","Type %1 is not an instance of %2",module,Magento_ConfigurableProduct
"Choose Affected Attribute Set","Choose Affected Attribute Set",module,Magento_ConfigurableProduct
"Add configurable attributes to the current Attribute Set","Add configurable attributes to the current Attribute Set",module,Magento_ConfigurableProduct
"New Attribute Set Name","New Attribute Set Name",module,Magento_ConfigurableProduct
"Select Associated Product","Select Associated Product",module,Magento_ConfigurableProduct
"Choose a new product to delete and replace the current product configuration.","Choose a new product to delete and replace the current product configuration.",module,Magento_ConfigurableProduct
"For better results, add attributes and attribute values to your products.","For better results, add attributes and attribute values to your products.",module,Magento_ConfigurableProduct
"Configurable products allow customers to choose options (Ex: shirt color). You need to create a simple product for each configuration (Ex: a product for each color).","Configurable products allow customers to choose options (Ex: shirt color). You need to create a simple product for each configuration (Ex: a product for each color).",module,Magento_ConfigurableProduct
"Configurations cannot be created for a standard product with downloadable files. To create configurations, first remove all downloadable files.","Configurations cannot be created for a standard product with downloadable files. To create configurations, first remove all downloadable files.",module,Magento_ConfigurableProduct
Name,Name,module,Magento_ConfigurableProduct
Status,Status,module,Magento_ConfigurableProduct
Attributes,Attributes,module,Magento_ConfigurableProduct
"Custom options with price type ""percent"" is not available for configurable product.","Custom options with price type ""percent"" is not available for configurable product.",module,Magento_ConfigurableProduct
"This group contains attributes used in configurable products. Please move these attributes to another group and try again.","This group contains attributes used in configurable products. Please move these attributes to another group and try again.",module,Magento_ConfigurableProduct
"This attribute is used in configurable products. You cannot remove it from the attribute set.","This attribute is used in configurable products. You cannot remove it from the attribute set.",module,Magento_ConfigurableProduct
"Select values from each attribute to include in this product. Each unique combination of values creates a unique product SKU.","Select values from each attribute to include in this product. Each unique combination of values creates a unique product SKU.",module,Magento_ConfigurableProduct
"Step 3: Bulk Images, Price and Quantity","Step 3: Bulk Images, Price and Quantity",module,Magento_ConfigurableProduct
"Based on your selections %1 new products will be created. Use this step to customize images and price for your new products.","Based on your selections %1 new products will be created. Use this step to customize images and price for your new products.",module,Magento_ConfigurableProduct
"Apply single set of images to all SKUs","Apply single set of images to all SKUs",module,Magento_ConfigurableProduct
"Apply unique images by attribute to each SKU","Apply unique images by attribute to each SKU",module,Magento_ConfigurableProduct
"Skip image uploading at this time","Skip image uploading at this time",module,Magento_ConfigurableProduct
"Browse to find or drag image here","Browse to find or drag image here",module,Magento_ConfigurableProduct
{size},{size},module,Magento_ConfigurableProduct
"{width}^{height} px","{width}^{height} px",module,Magento_ConfigurableProduct
"Apply unique prices by attribute to each SKU","Apply unique prices by attribute to each SKU",module,Magento_ConfigurableProduct
"Apply unique quantity by attribute to each SKU","Apply unique quantity by attribute to each SKU",module,Magento_ConfigurableProduct
"Configurable products allow customers to choose options (Ex: shirt color).You need to create a simple product for each configuration (Ex: a product for each color).","Configurable products allow customers to choose options (Ex: shirt color).You need to create a simple product for each configuration (Ex: a product for each color).",module,Magento_ConfigurableProduct
"Special Price","Special Price",module,Magento_ConfigurableProduct
"Regular Price","Regular Price",module,Magento_ConfigurableProduct
"Here are the products you're about to create.","Here are the products you're about to create.",module,Magento_ConfigurableProduct
"You created these products for this configuration.","You created these products for this configuration.",module,Magento_ConfigurableProduct
"Disassociated Products","Disassociated Products",module,Magento_ConfigurableProduct
"These products are not associated.","These products are not associated.",module,Magento_ConfigurableProduct
"Disable Product","Disable Product",module,Magento_ConfigurableProduct
"Enable Product","Enable Product",module,Magento_ConfigurableProduct
"Select options for all attributes or remove unused attributes.","Select options for all attributes or remove unused attributes.",module,Magento_ConfigurableProduct
"Choose this option to delete and replace extension data for all past configurations.","Choose this option to delete and replace extension data for all past configurations.",module,Magento_ConfigurableProduct
"Please select attribute for {section} section.","Please select attribute for {section} section.",module,Magento_ConfigurableProduct
"Please fill in the values for {section} section.","Please fill in the values for {section} section.",module,Magento_ConfigurableProduct
"Please fill-in correct values.","Please fill-in correct values.",module,Magento_ConfigurableProduct
"Please select image(s) for your attribute.","Please select image(s) for your attribute.",module,Magento_ConfigurableProduct
"Please choose image(s).","Please choose image(s).",module,Magento_ConfigurableProduct
"We could not detect a size.","We could not detect a size.",module,Magento_ConfigurableProduct
"We don't recognize or support this file extension type.","We don't recognize or support this file extension type.",module,Magento_ConfigurableProduct
"When you remove or add an attribute, we automatically update all configurations and you will need to recreate current configurations manually.","When you remove or add an attribute, we automatically update all configurations and you will need to recreate current configurations manually.",module,Magento_ConfigurableProduct
"Please select attribute(s).","Please select attribute(s).",module,Magento_ConfigurableProduct
"Something went wrong.","Something went wrong.",module,Magento_ConfigurableProduct
"Buy %1 for %2 each and","Buy %1 for %2 each and",module,Magento_ConfigurableProduct
save,save,module,Magento_ConfigurableProduct
"Configurable Product Image","Configurable Product Image",module,Magento_ConfigurableProduct
System,System,module,Magento_ConfigurableProduct
Status,Status,module,Magento_ConfigurableProductStaging
ID,ID,module,Magento_ConfigurableProductStaging
Name,Name,module,Magento_ConfigurableProductStaging
Required,Required,module,Magento_ConfigurableProductStaging
System,System,module,Magento_ConfigurableProductStaging
Scope,Scope,module,Magento_ConfigurableProductStaging
Name,Name,module,Magento_Contact
"Name: %name","Name: %name",module,Magento_Contact
"Email: %email","Email: %email",module,Magento_Contact
"Enable Contact Us","Enable Contact Us",module,Magento_Contact
"Email Options","Email Options",module,Magento_Contact
"Send Emails To","Send Emails To",module,Magento_Contact
"Email template chosen based on theme fallback when ""Default"" option is selected.","Email template chosen based on theme fallback when ""Default"" option is selected.",module,Magento_Contact
"Cookie Domain","Cookie Domain",module,Magento_Cookie
"Some error","Some error",module,Magento_Cron
"Invalid callback: Not_Existed_Class::execute can't be called","Invalid callback: Not_Existed_Class::execute can't be called",module,Magento_Cron
"Test exception","Test exception",module,Magento_Cron
"History Cleanup Every","History Cleanup Every",module,Magento_Cron
"Failure History Lifetime","Failure History Lifetime",module,Magento_Cron
"Please specify a correct Import Service.","Please specify a correct Import Service.",module,Magento_CurrencySymbol
"Please correct the input data for ""%1 => %2"" rate.","Please correct the input data for ""%1 => %2"" rate.",module,Magento_CurrencySymbol
System,System,module,Magento_CurrencySymbol
"You must first configure currency options before being able to see currency rates.","You must first configure currency options before being able to see currency rates.",module,Magento_CurrencySymbol
[GLOBAL],[GLOBAL],module,Magento_CustomAttributeManagement
[WEBSITE],[WEBSITE],module,Magento_CustomAttributeManagement
"The current module XML block name is undefined.","The current module XML block name is undefined.",module,Magento_CustomAttributeManagement
"Use helper with defined EAV entity.","Use helper with defined EAV entity.",module,Magento_CustomAttributeManagement
Dropdown,Dropdown,module,Magento_CustomAttributeManagement
"Image File","Image File",module,Magento_CustomAttributeManagement
"Alpha Only","Alpha Only",module,Magento_CustomAttributeManagement
URL,URL,module,Magento_CustomAttributeManagement
"Escape HTML Entities","Escape HTML Entities",module,Magento_CustomAttributeManagement
"The attribute code is invalid. Please use only letters (a-z), numbers (0-9) or underscores (_) in this field. The first character should be a letter.","The attribute code is invalid. Please use only letters (a-z), numbers (0-9) or underscores (_) in this field. The first character should be a letter.",module,Magento_CustomAttributeManagement
Newsletter,Newsletter,module,Magento_Customer
Status,Status,module,Magento_Customer
"Bill-to Name","Bill-to Name",module,Magento_Customer
"Purchase Point","Purchase Point",module,Magento_Customer
Indeterminate,Indeterminate,module,Magento_Customer
Offline,Offline,module,Magento_Customer
Online,Online,module,Magento_Customer
Unlocked,Unlocked,module,Magento_Customer
Locked,Locked,module,Magento_Customer
"Add Locale","Add Locale",module,Magento_Customer
Unlock,Unlock,module,Magento_Customer
"Maximum length must be less then %1 characters.","Maximum length must be less then %1 characters.",module,Magento_Customer
"This confirmation key is invalid or has expired.","This confirmation key is invalid or has expired.",module,Magento_Customer
"There was an error confirming the account","There was an error confirming the account",module,Magento_Customer
"If you are a registered VAT customer, please click <a href=""%1"">here</a> to enter your shipping address for proper VAT calculation.","If you are a registered VAT customer, please click <a href=""%1"">here</a> to enter your shipping address for proper VAT calculation.",module,Magento_Customer
"If you are a registered VAT customer, please click <a href=""%1"">here</a> to enter your billing address for proper VAT calculation.","If you are a registered VAT customer, please click <a href=""%1"">here</a> to enter your billing address for proper VAT calculation.",module,Magento_Customer
"Please check your email for confirmation key.","Please check your email for confirmation key.",module,Magento_Customer
"This email does not require confirmation.","This email does not require confirmation.",module,Magento_Customer
"If you are a registered VAT customer, please <a href=""%1"">click here</a> to enter your shipping address for proper VAT calculation.","If you are a registered VAT customer, please <a href=""%1"">click here</a> to enter your shipping address for proper VAT calculation.",module,Magento_Customer
"If you are a registered VAT customer, please <a href=""%1"">click here</a> to enter your billing address for proper VAT calculation.","If you are a registered VAT customer, please <a href=""%1"">click here</a> to enter your billing address for proper VAT calculation.",module,Magento_Customer
"You did not sign in correctly or your account is temporarily disabled.","You did not sign in correctly or your account is temporarily disabled.",module,Magento_Customer
"Password confirmation doesn't match entered password.","Password confirmation doesn't match entered password.",module,Magento_Customer
"Please correct the quote items and try again.","Please correct the quote items and try again.",module,Magento_Customer
"Something went wrong while saving file.","Something went wrong while saving file.",module,Magento_Customer
"Something went wrong while editing the customer.","Something went wrong while editing the customer.",module,Magento_Customer
"Customer has been unlocked successfully.","Customer has been unlocked successfully.",module,Magento_Customer
"Please define Wish List item ID.","Please define Wish List item ID.",module,Magento_Customer
"Please load Wish List item.","Please load Wish List item.",module,Magento_Customer
"The account is locked.","The account is locked.",module,Magento_Customer
"Invalid value of ""%value"" provided for the %fieldName field.","Invalid value of ""%value"" provided for the %fieldName field.",module,Magento_Customer
"Please enter a password with at most %1 characters.","Please enter a password with at most %1 characters.",module,Magento_Customer
"Please enter a password with at least %1 characters.","Please enter a password with at least %1 characters.",module,Magento_Customer
"Minimum of different classes of characters in password is %1. Classes of characters: Lower Case, Upper Case, Digits, Special Characters.","Minimum of different classes of characters in password is %1. Classes of characters: Lower Case, Upper Case, Digits, Special Characters.",module,Magento_Customer
"%fieldName is a required field.","%fieldName is a required field.",module,Magento_Customer
"Reset password token mismatch.","Reset password token mismatch.",module,Magento_Customer
"Reset password token expired.","Reset password token expired.",module,Magento_Customer
"Please correct the transactional account email type.","Please correct the transactional account email type.",module,Magento_Customer
"""%1"" is a required value.","""%1"" is a required value.",module,Magento_Customer
Global,Global,module,Magento_Customer
"Please enter a valid password reset token.","Please enter a valid password reset token.",module,Magento_Customer
"ALL GROUPS","ALL GROUPS",module,Magento_Customer
"No such entity with %fieldName = %fieldValue, %field2Name = %field2Value","No such entity with %fieldName = %fieldValue, %field2Name = %field2Value",module,Magento_Customer
"File can not be saved to the destination folder.","File can not be saved to the destination folder.",module,Magento_Customer
"Unable to create directory %1.","Unable to create directory %1.",module,Magento_Customer
"Destination folder is not writable or does not exists.","Destination folder is not writable or does not exists.",module,Magento_Customer
"Something went wrong while saving the file.","Something went wrong while saving the file.",module,Magento_Customer
"Attribute object is undefined","Attribute object is undefined",module,Magento_Customer
"'%value%' looks like an IP address, which is not an acceptable format.","'%value%' looks like an IP address, which is not an acceptable format.",module,Magento_Customer
"'%value%' looks like a DNS hostname but we cannot match the TLD against known list.","'%value%' looks like a DNS hostname but we cannot match the TLD against known list.",module,Magento_Customer
"'%value%' looks like a DNS hostname but contains a dash in an invalid position.","'%value%' looks like a DNS hostname but contains a dash in an invalid position.",module,Magento_Customer
"'%value%' looks like a DNS hostname but we cannot match it against the hostname schema for TLD '%tld%'.","'%value%' looks like a DNS hostname but we cannot match it against the hostname schema for TLD '%tld%'.",module,Magento_Customer
"'%value%' looks like a DNS hostname but cannot extract TLD part.","'%value%' looks like a DNS hostname but cannot extract TLD part.",module,Magento_Customer
"'%value%' looks like a local network name, which is not an acceptable format.","'%value%' looks like a local network name, which is not an acceptable format.",module,Magento_Customer
"Please enter a valid date between %1 and %2 at %3.","Please enter a valid date between %1 and %2 at %3.",module,Magento_Customer
"Please enter a valid date equal to or greater than %1 at %2.","Please enter a valid date equal to or greater than %1 at %2.",module,Magento_Customer
"Please enter a valid date less than or equal to %1 at %2.","Please enter a valid date less than or equal to %1 at %2.",module,Magento_Customer
"A customer website ID must be specified when using the website scope.","A customer website ID must be specified when using the website scope.",module,Magento_Customer
"You can't delete group ""%1"".","You can't delete group ""%1"".",module,Magento_Customer
"If you believe this is an error, please contact us at %1","If you believe this is an error, please contact us at %1",module,Magento_Customer
"No such entity with %fieldName = %fieldValue","No such entity with %fieldName = %fieldValue",module,Magento_Customer
"enter your billing address for proper VAT calculation","enter your billing address for proper VAT calculation",module,Magento_Customer
"enter your shipping address for proper VAT calculation","enter your shipping address for proper VAT calculation",module,Magento_Customer
NoSuchEntityException,NoSuchEntityException,module,Magento_Customer
InputException.,InputException.,module,Magento_Customer
InputException,InputException,module,Magento_Customer
"Exception message","Exception message",module,Magento_Customer
"Validator Exception","Validator Exception",module,Magento_Customer
"some error","some error",module,Magento_Customer
frontend_label,frontend_label,module,Magento_Customer
"NOT LOGGED IN","NOT LOGGED IN",module,Magento_Customer
"region is a required field.","region is a required field.",module,Magento_Customer
"regionId is a required field.","regionId is a required field.",module,Magento_Customer
"Account Lock:","Account Lock:",module,Magento_Customer
Store,Store,module,Magento_Customer
Fax,Fax,module,Magento_Customer
"It's a default shipping address.","It's a default shipping address.",module,Magento_Customer
"Change Email","Change Email",module,Magento_Customer
"Change Email and Password","Change Email and Password",module,Magento_Customer
"Reset My Password","Reset My Password",module,Magento_Customer
"You have signed out and will go to our homepage in 5 seconds.","You have signed out and will go to our homepage in 5 seconds.",module,Magento_Customer
Name,Name,module,Magento_Customer
"Tax/VAT number","Tax/VAT number",module,Magento_Customer
"Welcome to %store_name","Welcome to %store_name",module,Magento_Customer
"%name,","%name,",module,Magento_Customer
"To sign in to our site, use these credentials during checkout or on the <a href=""%customer_url"">My Account</a> page:","To sign in to our site, use these credentials during checkout or on the <a href=""%customer_url"">My Account</a> page:",module,Magento_Customer
"When you sign in to your account, you will be able to:","When you sign in to your account, you will be able to:",module,Magento_Customer
"Proceed through checkout faster","Proceed through checkout faster",module,Magento_Customer
"Check the status of orders","Check the status of orders",module,Magento_Customer
"Please confirm your %store_name account","Please confirm your %store_name account",module,Magento_Customer
"You must confirm your %customer_email email before you can sign in (link is only valid once):","You must confirm your %customer_email email before you can sign in (link is only valid once):",module,Magento_Customer
"Confirm Your Account","Confirm Your Account",module,Magento_Customer
"Thank you for confirming your %store_name account.","Thank you for confirming your %store_name account.",module,Magento_Customer
"Your %store_name email has been changed","Your %store_name email has been changed",module,Magento_Customer
"Hello,","Hello,",module,Magento_Customer
"We have received a request to change the following information associated with your account at %store_name: email.","We have received a request to change the following information associated with your account at %store_name: email.",module,Magento_Customer
"If you have not authorized this action, please contact us immediately at <a href=""mailto:%store_email"">%store_email</a>","If you have not authorized this action, please contact us immediately at <a href=""mailto:%store_email"">%store_email</a>",module,Magento_Customer
"or call us at <a href=""tel:%store_phone"">%store_phone</a>","or call us at <a href=""tel:%store_phone"">%store_phone</a>",module,Magento_Customer
"Thanks,<br>%store_name","Thanks,<br>%store_name",module,Magento_Customer
"Your %store_name email and password has been changed","Your %store_name email and password has been changed",module,Magento_Customer
"We have received a request to change the following information associated with your account at %store_name: email, password.","We have received a request to change the following information associated with your account at %store_name: email, password.",module,Magento_Customer
"Reset your %store_name password","Reset your %store_name password",module,Magento_Customer
"There was recently a request to change the password for your account.","There was recently a request to change the password for your account.",module,Magento_Customer
"If you requested this change, set a new password here:","If you requested this change, set a new password here:",module,Magento_Customer
"If you did not make this request, you can ignore this email and your password will remain the same.","If you did not make this request, you can ignore this email and your password will remain the same.",module,Magento_Customer
"Your %store_name password has been changed","Your %store_name password has been changed",module,Magento_Customer
"We have received a request to change the following information associated with your account at %store_name: password.","We have received a request to change the following information associated with your account at %store_name: password.",module,Magento_Customer
"Checkout out as a new customer","Checkout out as a new customer",module,Magento_Customer
"Creating an account has many benefits:","Creating an account has many benefits:",module,Magento_Customer
"See order and shipping status","See order and shipping status",module,Magento_Customer
"Track order history","Track order history",module,Magento_Customer
"Check out faster","Check out faster",module,Magento_Customer
"Checkout out using your account","Checkout out using your account",module,Magento_Customer
"Are you sure you want to delete this address?","Are you sure you want to delete this address?",module,Magento_Customer
Strong,Strong,module,Magento_Customer
"Very Strong","Very Strong",module,Magento_Customer
"Guest checkout is disabled.","Guest checkout is disabled.",module,Magento_Customer
"All Customers","All Customers",module,Magento_Customer
"Now Online","Now Online",module,Magento_Customer
"Customers Section","Customers Section",module,Magento_Customer
"Customer Configuration","Customer Configuration",module,Magento_Customer
"Share Customer Accounts","Share Customer Accounts",module,Magento_Customer
"Create New Account Options","Create New Account Options",module,Magento_Customer
"Enable Automatic Assignment to Customer Group","Enable Automatic Assignment to Customer Group",module,Magento_Customer
"Default Group","Default Group",module,Magento_Customer
"Group for Valid VAT ID - Domestic","Group for Valid VAT ID - Domestic",module,Magento_Customer
"Group for Valid VAT ID - Intra-Union","Group for Valid VAT ID - Intra-Union",module,Magento_Customer
"Group for Invalid VAT ID","Group for Invalid VAT ID",module,Magento_Customer
"Validation Error Group","Validation Error Group",module,Magento_Customer
"Validate on Each Transaction","Validate on Each Transaction",module,Magento_Customer
"Default Value for Disable Automatic Group Changes Based on VAT ID","Default Value for Disable Automatic Group Changes Based on VAT ID",module,Magento_Customer
"Show VAT Number on Storefront","Show VAT Number on Storefront",module,Magento_Customer
"To show VAT number on Storefront, set Show VAT Number on Storefront option to Yes.","To show VAT number on Storefront, set Show VAT Number on Storefront option to Yes.",module,Magento_Customer
"Default Email Domain","Default Email Domain",module,Magento_Customer
"Default Welcome Email","Default Welcome Email",module,Magento_Customer
"Email template chosen based on theme fallback when ""Default"" option is selected.","Email template chosen based on theme fallback when ""Default"" option is selected.",module,Magento_Customer
"Default Welcome Email Without Password","Default Welcome Email Without Password",module,Magento_Customer
"This email will be sent instead of the Default Welcome Email, if a customer was created without password. <br /><br /> Email template chosen based on theme fallback when ""Default"" option is selected.","This email will be sent instead of the Default Welcome Email, if a customer was created without password. <br /><br /> Email template chosen based on theme fallback when ""Default"" option is selected.",module,Magento_Customer
"Require Emails Confirmation","Require Emails Confirmation",module,Magento_Customer
"Confirmation Link Email","Confirmation Link Email",module,Magento_Customer
"Welcome Email","Welcome Email",module,Magento_Customer
"This email will be sent instead of the Default Welcome Email, after account confirmation. <br /><br />Email template chosen based on theme fallback when ""Default"" option is selected.","This email will be sent instead of the Default Welcome Email, after account confirmation. <br /><br /> Email template chosen based on theme fallback when ""Default"" option is selected.",module,Magento_Customer
"Generate Human-Friendly Customer ID","Generate Human-Friendly Customer ID",module,Magento_Customer
"Forgot Email Template","Forgot Email Template",module,Magento_Customer
"Remind Email Template","Remind Email Template",module,Magento_Customer
"Reset Password Template","Reset Password Template",module,Magento_Customer
"Password Template Email Sender","Password Template Email Sender",module,Magento_Customer
"Recovery Link Expiration Period (hours)","Recovery Link Expiration Period (hours)",module,Magento_Customer
"Please enter a number 1 or greater in this field.","Please enter a number 1 or greater in this field.",module,Magento_Customer
"Number of Required Character Classes","Number of Required Character Classes",module,Magento_Customer
"Number of different character classes required in password: Lowercase, Uppercase, Digits, Special Characters.","Number of different character classes required in password: Lowercase, Uppercase, Digits, Special Characters.",module,Magento_Customer
"Minimum Password Length","Minimum Password Length",module,Magento_Customer
